RecordID,HospitalID,DeptID,MonthStart,TotalCost,BilledAmount,InsuranceCoveragePct,ProfitMargin
39953,6,45,2021-12-01,3074696.41,3333845.1,0.51,0.0777
39954,1,3,2021-08-01,3726169.59,5179710.35,0.68,0.2806
39955,8,63,2020-07-01,436874.26,438587.16,0.87,0.0039
39956,6,45,2020-10-01,518044.79,473138.82,0.37,-0.0949
39957,4,31,2020-08-01,4817089.95,4759373.43,0.62,-0.0121
39958,6,48,2021-11-01,3721601.77,5486864.48,0.44,0.3217
39959,2,12,2020-02-01,1092464.12,1190926.0,0.79,0.0827
39960,8,61,2023-09-01,1597449.7,1673999.39,0.51,0.0457
39961,10,78,2024-08-01,883647.24,1015827.04,0.84,0.1301
39962,2,13,2023-08-01,949938.51,1403302.98,0.69,0.3231
39963,5,34,2024-02-01,513667.0,469920.68,0.87,-0.0931
39964,8,62,2025-02-01,4721047.97,4492363.59,0.26,-0.0509
39965,1,1,2023-10-01,3715869.45,3829332.84,0.29,0.0296
39966,6,45,2020-07-01,3618834.49,5196245.39,0.45,0.3036
39967,1,7,2021-12-01,341916.51,484174.24,0.31,0.2938
39968,7,50,2023-01-01,1646437.25,1703568.98,0.21,0.0335
39969,1,2,2022-06-01,1415032.25,1433753.1,0.64,0.0131
39970,9,68,2021-11-01,4247826.51,4383478.05,0.53,0.0309
39971,7,53,2022-10-01,794193.6,1172817.37,0.81,0.3228
39972,4,27,2024-01-01,4717107.3,6288142.7,0.37,0.2498
39973,5,34,2021-11-01,1927873.92,2427300.06,0.83,0.2058
39974,10,75,2023-08-01,2578447.23,2530321.64,0.58,-0.019
39975,1,4,2024-09-01,4961839.67,5227497.57,0.38,0.0508
39976,6,43,2020-07-01,4478540.94,5546654.9,0.75,0.1926
39977,10,79,2024-05-01,3906542.95,4024181.32,0.45,0.0292
39978,1,4,2025-01-01,4813341.29,4853953.63,0.66,0.0084
39979,2,16,2025-10-01,2565744.69,2405700.07,0.66,-0.0665
39980,4,26,2025-04-01,4423359.02,4271242.03,0.68,-0.0356
39981,3,20,2024-01-01,385319.49,520962.69,0.42,0.2604
39982,1,7,2021-05-01,212861.86,243569.89,0.3,0.1261
39983,2,16,2022-02-01,4439905.42,6280757.62,0.77,0.2931
39984,9,68,2023-05-01,535895.0,703191.48,0.35,0.2379
39985,3,23,2020-09-01,412257.97,405518.11,0.59,-0.0166
39986,5,38,2021-11-01,147405.27,219974.49,0.77,0.3299
39987,10,75,2020-07-01,2679310.19,3602573.25,0.37,0.2563
39988,9,69,2022-08-01,1288595.92,1363736.93,0.94,0.0551
39989,8,63,2021-07-01,1847897.56,1680900.42,0.44,-0.0993
39990,7,55,2025-09-01,197957.87,273621.72,0.38,0.2765
39991,1,2,2022-10-01,4185911.79,4360535.39,0.69,0.04
39992,10,80,2023-09-01,1764374.24,2033481.39,0.24,0.1323
39993,7,55,2021-04-01,1069688.43,1169538.59,0.47,0.0854
39994,10,78,2022-07-01,2989023.7,3621112.95,0.57,0.1746
39995,5,36,2023-05-01,3528337.94,3747958.91,0.79,0.0586
39996,8,57,2020-09-01,710325.97,690102.76,0.55,-0.0293
39997,9,70,2020-02-01,3532291.94,4271298.03,0.65,0.173
39998,8,64,2023-11-01,745688.56,905695.8,0.57,0.1767
39999,8,61,2023-03-01,204441.79,236038.45,0.42,0.1339
40000,5,34,2022-06-01,2323741.67,2993148.06,0.63,0.2236
40001,8,61,2021-06-01,4969262.25,6040346.53,0.62,0.1773
40002,3,17,2024-10-01,2867303.25,3903250.44,0.53,0.2654
40003,4,32,2025-08-01,3613943.34,4574380.44,0.67,0.21
40004,8,62,2020-05-01,1800534.87,2454124.48,0.3,0.2663
40005,9,70,2022-10-01,2658234.31,2908647.9,0.48,0.0861
40006,4,25,2024-02-01,1507101.98,2197914.83,0.5,0.3143
40007,1,3,2025-10-01,3681097.39,5382025.67,0.77,0.316
40008,5,38,2020-12-01,131634.01,181406.62,0.74,0.2744
40009,6,46,2025-05-01,3015226.03,3448248.18,0.25,0.1256
40010,10,76,2025-01-01,4620304.96,6078685.35,0.65,0.2399
40011,6,47,2023-12-01,2927714.83,3056997.03,0.79,0.0423
40012,10,78,2024-05-01,1768150.85,1851218.12,0.85,0.0449
40013,8,62,2020-12-01,1030471.54,1497645.65,0.48,0.3119
40014,7,52,2023-08-01,4397063.25,5681407.71,0.32,0.2261
40015,5,38,2020-05-01,3545132.17,4596679.86,0.24,0.2288
40016,3,24,2022-03-01,298594.61,342897.01,0.33,0.1292
40017,2,11,2021-08-01,386050.37,347697.3,0.94,-0.1103
40018,8,61,2022-12-01,347129.5,326282.11,0.2,-0.0639
40019,6,42,2021-05-01,4285820.61,5783242.2,0.57,0.2589
40020,3,20,2020-09-01,3165743.39,3132982.38,0.46,-0.0105
40021,9,70,2022-09-01,1820289.02,2284163.13,0.8,0.2031
40022,2,13,2023-03-01,3090644.65,3534193.13,0.4,0.1255
40023,8,59,2025-05-01,1633486.45,2228642.03,0.62,0.267
40024,8,63,2020-03-01,613548.54,861233.8,0.59,0.2876
40025,4,26,2023-04-01,4180027.68,4847140.57,0.4,0.1376
40026,10,76,2021-10-01,3709601.48,3511986.53,0.85,-0.0563
40027,9,71,2025-01-01,658620.38,894625.9,0.91,0.2638
40028,3,24,2020-04-01,1646412.38,1705937.98,0.79,0.0349
40029,3,22,2023-03-01,1520841.83,1517293.68,0.35,-0.0023
40030,8,57,2022-07-01,4280360.88,5515304.76,0.75,0.2239
40031,6,43,2022-05-01,3457984.61,3981890.09,0.59,0.1316
40032,5,33,2020-11-01,1011044.89,1087366.27,0.37,0.0702
40033,9,72,2023-11-01,2206448.32,2652758.29,0.9,0.1682
40034,8,60,2025-04-01,292484.3,383169.75,0.46,0.2367
40035,8,61,2020-02-01,2788618.22,4010150.02,0.57,0.3046
40036,8,63,2023-05-01,4733743.13,4724745.22,0.45,-0.0019
40037,4,32,2025-02-01,1224421.36,1140567.44,0.56,-0.0735
40038,7,55,2023-07-01,1668625.59,1886206.67,0.27,0.1154
40039,3,24,2025-07-01,469786.56,527012.69,0.85,0.1086
40040,9,71,2021-08-01,2328808.32,2207881.95,0.57,-0.0548
40041,10,76,2022-10-01,3956567.98,5794491.55,0.34,0.3172
40042,1,2,2025-03-01,3420763.45,4372571.47,0.76,0.2177
40043,4,28,2023-02-01,2098997.81,2560640.81,0.34,0.1803
40044,6,45,2020-07-01,2919775.7,3540900.86,0.63,0.1754
40045,8,64,2023-05-01,1114194.0,1119525.57,0.74,0.0048
40046,2,11,2022-06-01,2786145.27,3667818.2,0.78,0.2404
40047,3,17,2023-11-01,1000203.1,904353.23,0.79,-0.106
40048,4,32,2020-03-01,4473741.34,5162542.17,0.68,0.1334
40049,10,74,2023-02-01,4574080.35,5653214.48,0.83,0.1909
40050,5,40,2023-04-01,1715144.24,2235432.4,0.53,0.2327
40051,8,64,2022-01-01,2021608.56,2845216.58,0.75,0.2895
40052,9,66,2025-04-01,2147996.7,2634163.73,0.95,0.1846
40053,5,40,2023-03-01,779001.53,833029.45,0.72,0.0649
40054,1,4,2021-04-01,3234978.49,2967177.66,0.8,-0.0903
40055,3,19,2020-06-01,4030751.71,4987393.09,0.91,0.1918
40056,8,63,2024-07-01,3540842.89,5245800.22,0.38,0.325
40057,8,59,2024-02-01,3946465.12,3925813.27,0.87,-0.0053
40058,8,63,2020-08-01,463844.7,670342.83,0.51,0.308
40059,8,61,2020-03-01,2722167.38,2527041.11,0.76,-0.0772
40060,2,11,2024-11-01,4606020.41,4446009.95,0.35,-0.036
40061,5,35,2020-07-01,571144.08,586038.03,0.61,0.0254
40062,1,3,2021-01-01,3319943.62,3861172.24,0.4,0.1402
40063,1,6,2023-09-01,4265670.89,4795824.11,0.23,0.1105
40064,1,8,2020-07-01,4786362.81,6599023.59,0.75,0.2747
40065,9,65,2024-05-01,1721608.61,2319852.64,0.22,0.2579
40066,4,29,2025-10-01,1006807.41,1367428.98,0.24,0.2637
40067,1,8,2020-04-01,3284385.1,3802936.88,0.65,0.1364
40068,8,64,2022-09-01,2062744.63,2378604.0,0.38,0.1328
40069,9,72,2025-09-01,3877739.89,3745987.32,0.37,-0.0352
40070,6,44,2022-10-01,160908.26,159464.15,0.65,-0.0091
40071,7,51,2024-01-01,375593.64,386544.39,0.54,0.0283
40072,2,11,2023-07-01,1484563.91,1517159.96,0.74,0.0215
40073,3,20,2021-11-01,3943465.32,5190533.78,0.31,0.2403
40074,9,68,2023-04-01,2586504.9,3195561.27,0.55,0.1906
40075,8,62,2020-06-01,1149828.75,1388579.66,0.54,0.1719
40076,10,73,2022-03-01,1989765.96,2328296.31,0.59,0.1454
40077,3,22,2025-01-01,2017087.41,1981730.26,0.38,-0.0178
40078,2,16,2022-06-01,2678271.62,3827670.36,0.76,0.3003
40079,3,20,2025-08-01,3913947.71,4212082.27,0.38,0.0708
40080,10,79,2024-07-01,456374.72,592346.58,0.3,0.2295
40081,8,59,2021-01-01,664434.75,918808.86,0.69,0.2769
40082,9,68,2025-05-01,1663239.8,2160398.84,0.27,0.2301
40083,9,65,2021-09-01,2711318.15,2912606.39,0.55,0.0691
40084,8,59,2020-06-01,1072787.49,1233060.9,0.48,0.13
40085,5,36,2022-07-01,4251868.58,6306909.42,0.31,0.3258
40086,2,12,2021-03-01,879149.91,971774.13,0.34,0.0953
40087,2,9,2023-05-01,2027069.41,1977166.95,0.52,-0.0252
40088,2,12,2025-04-01,3717923.74,4896939.81,0.71,0.2408
40089,7,49,2024-09-01,1331817.74,1608477.42,0.67,0.172
40090,10,73,2022-04-01,1256972.48,1843442.86,0.55,0.3181
40091,5,36,2025-03-01,4348925.38,6391989.78,0.32,0.3196
40092,5,34,2025-01-01,867921.98,1263412.83,0.74,0.313
40093,4,25,2023-03-01,1790355.15,2253093.36,0.22,0.2054
40094,8,64,2024-12-01,4374224.2,5121148.18,0.24,0.1459
40095,3,18,2025-07-01,2188357.51,2057707.46,0.74,-0.0635
40096,7,51,2022-02-01,4448322.68,4961927.44,0.49,0.1035
40097,1,1,2022-10-01,3432147.11,5033525.19,0.58,0.3181
40098,7,52,2025-06-01,486180.57,510181.49,0.47,0.047
40099,9,65,2021-02-01,2023426.45,2205632.48,0.91,0.0826
40100,1,4,2020-05-01,1266269.46,1311665.75,0.89,0.0346
40101,3,22,2024-10-01,3843538.9,4881872.95,0.4,0.2127
40102,7,50,2024-12-01,1231330.94,1804964.76,0.38,0.3178
40103,4,25,2023-06-01,241908.19,288196.57,0.52,0.1606
40104,1,8,2021-11-01,3438145.76,3825383.83,0.74,0.1012
40105,5,33,2023-01-01,720906.48,719762.25,0.27,-0.0016
40106,7,50,2021-05-01,2681831.34,3974988.52,0.5,0.3253
40107,5,33,2025-08-01,4309739.1,5292019.64,0.48,0.1856
40108,9,68,2022-08-01,4390547.92,4495013.6,0.49,0.0232
40109,7,51,2022-02-01,3155393.59,4575551.36,0.38,0.3104
40110,6,42,2021-11-01,4784616.67,4593705.59,0.79,-0.0416
40111,4,27,2021-02-01,2246893.7,2093554.53,0.8,-0.0732
40112,9,65,2023-05-01,3959431.11,3856857.82,0.8,-0.0266
40113,4,26,2021-07-01,1320050.2,1754128.15,0.59,0.2475
40114,2,9,2022-09-01,3566092.69,4370454.48,0.88,0.184
40115,4,27,2020-12-01,2011955.33,2101355.44,0.82,0.0425
40116,3,21,2020-10-01,2874163.71,3443813.61,0.6,0.1654
40117,4,25,2023-05-01,2676580.34,3257882.85,0.65,0.1784
40118,7,50,2022-01-01,2954877.51,3328253.71,0.77,0.1122
40119,10,74,2023-09-01,3843401.7,4332196.0,0.31,0.1128
40120,10,77,2020-05-01,1050107.74,1260640.42,0.42,0.167
40121,6,45,2020-05-01,4564369.13,5700136.17,0.81,0.1993
40122,8,58,2020-11-01,405168.37,482944.27,0.81,0.161
40123,7,49,2021-07-01,2740016.83,2635328.53,0.57,-0.0397
40124,5,39,2022-11-01,2406194.41,2786125.95,0.43,0.1364
40125,8,63,2024-09-01,3997978.2,4798068.62,0.71,0.1668
40126,5,36,2020-04-01,659115.3,655686.19,0.72,-0.0052
40127,10,75,2024-08-01,509395.57,690857.84,0.71,0.2627
40128,10,75,2021-10-01,3903604.9,5308382.3,0.42,0.2646
40129,6,41,2022-12-01,1576234.55,2223845.74,0.59,0.2912
40130,1,2,2025-09-01,271657.34,276258.28,0.34,0.0167
40131,8,61,2020-04-01,4625790.02,6038118.0,0.7,0.2339
40132,9,66,2023-12-01,437442.79,522618.05,0.75,0.163
40133,3,18,2023-11-01,4911134.28,4999587.93,0.77,0.0177
40134,3,19,2021-11-01,3386805.52,4532506.8,0.82,0.2528
40135,5,38,2024-12-01,4500014.21,6609108.77,0.61,0.3191
40136,9,72,2023-06-01,2960105.13,3901567.46,0.55,0.2413
40137,9,72,2023-08-01,3986845.42,4825597.02,0.59,0.1738
40138,6,45,2020-08-01,2352976.15,2851160.05,0.78,0.1747
40139,5,38,2022-11-01,1125591.6,1687617.87,0.62,0.333
40140,3,22,2024-12-01,3242186.96,3065486.71,0.26,-0.0576
40141,8,63,2023-10-01,4232225.65,4019151.7,0.85,-0.053
40142,9,67,2022-04-01,4194625.53,6054385.87,0.62,0.3072
40143,10,78,2021-07-01,2961772.28,4241723.61,0.6,0.3018
40144,7,54,2020-12-01,3198742.6,4083116.84,0.37,0.2166
40145,6,45,2020-11-01,4901319.9,6093867.12,0.86,0.1957
40146,5,33,2022-11-01,547376.31,800350.35,0.63,0.3161
40147,6,41,2021-03-01,2612172.8,3430947.59,0.21,0.2386
40148,8,63,2021-08-01,2233110.46,2776913.74,0.89,0.1958
40149,8,58,2022-07-01,2112405.14,2638713.73,0.46,0.1995
40150,2,14,2024-08-01,4009182.71,4894386.8,0.89,0.1809
40151,2,13,2025-07-01,3005086.58,3938795.01,0.2,0.2371
40152,3,19,2020-09-01,4176475.13,4288248.61,0.25,0.0261
40153,4,27,2022-03-01,1809157.84,1954000.07,0.56,0.0741
40154,2,10,2025-03-01,3152822.83,3858586.05,0.46,0.1829
40155,7,51,2024-10-01,753547.8,809730.47,0.68,0.0694
40156,10,74,2023-08-01,367999.51,459647.15,0.5,0.1994
40157,9,67,2023-07-01,2156531.79,2297984.51,0.91,0.0616
40158,6,43,2021-04-01,3858008.63,4435457.59,0.3,0.1302
40159,8,63,2021-04-01,1599550.31,1711703.81,0.86,0.0655
40160,10,74,2024-10-01,3015652.89,2725281.61,0.31,-0.1065
40161,3,20,2024-07-01,1095027.77,1395005.07,0.24,0.215
40162,7,55,2020-11-01,105599.23,113600.35,0.78,0.0704
40163,10,74,2021-12-01,2969114.79,3766414.41,0.86,0.2117
40164,9,69,2020-12-01,3972368.98,5575379.05,0.75,0.2875
40165,5,37,2023-12-01,3653750.73,4870697.34,0.9,0.2499
40166,7,53,2022-04-01,3984575.08,4933434.48,0.3,0.1923
40167,2,13,2020-01-01,1926284.88,2603658.24,0.95,0.2602
40168,5,40,2020-11-01,3133604.5,2871210.98,0.42,-0.0914
40169,10,80,2021-02-01,1582869.61,2082969.03,0.9,0.2401
40170,6,46,2021-12-01,1242384.82,1437433.58,0.21,0.1357
40171,2,16,2023-11-01,1894943.43,2276211.94,0.24,0.1675
40172,5,36,2024-05-01,273443.51,263724.2,0.32,-0.0369
40173,2,16,2025-02-01,3775987.06,4060379.81,0.64,0.07
40174,1,1,2020-04-01,3632510.65,4676063.54,0.49,0.2232
40175,2,10,2020-11-01,3466714.17,3923653.26,0.36,0.1165
40176,8,58,2021-01-01,1814979.17,1966622.67,0.39,0.0771
40177,5,34,2025-05-01,1915805.29,2731797.97,0.4,0.2987
40178,1,1,2023-09-01,4765820.61,5546250.87,0.42,0.1407
40179,10,79,2021-11-01,2945564.32,3958649.61,0.69,0.2559
40180,3,22,2022-06-01,2166633.65,2177755.03,0.4,0.0051
40181,10,75,2024-01-01,4608589.74,6585549.0,0.78,0.3002
40182,4,28,2020-06-01,508825.06,582045.66,0.52,0.1258
40183,4,26,2024-04-01,2325307.27,2406657.31,0.42,0.0338
40184,8,60,2022-03-01,365150.65,518679.34,0.2,0.296
40185,10,75,2022-10-01,2280077.08,2666600.51,0.41,0.1449
40186,10,75,2020-09-01,4562429.64,4619104.62,0.35,0.0123
40187,1,8,2023-07-01,156409.13,186038.61,0.64,0.1593
40188,9,70,2024-03-01,1655665.89,1850696.49,0.61,0.1054
40189,9,68,2025-07-01,3978220.55,3934613.95,0.4,-0.0111
40190,6,42,2025-02-01,4016178.85,4310046.02,0.69,0.0682
40191,1,2,2024-02-01,3927544.42,5071554.97,0.88,0.2256
40192,10,76,2020-08-01,3855595.97,4205539.25,0.9,0.0832
40193,4,26,2022-01-01,4780203.15,5616265.36,0.7,0.1489
40194,8,61,2025-04-01,2454381.05,3518300.7,0.51,0.3024
40195,7,51,2020-08-01,2227075.77,2162952.66,0.42,-0.0296
40196,9,67,2024-05-01,4162713.76,4026034.06,0.25,-0.0339
40197,4,25,2023-10-01,1936453.96,2822555.2,0.42,0.3139
40198,6,41,2024-09-01,4349266.26,5034985.96,0.61,0.1362
40199,8,63,2023-05-01,3238337.76,4099777.88,0.29,0.2101
40200,6,47,2025-10-01,2067584.36,2562213.91,0.64,0.193
40201,10,78,2024-07-01,3143946.42,3429149.32,0.31,0.0832
40202,1,6,2023-02-01,514203.37,656581.97,0.6,0.2168
40203,9,65,2020-03-01,3352338.98,3429090.26,0.83,0.0224
40204,6,44,2025-10-01,3864614.39,3564297.23,0.31,-0.0843
40205,4,25,2020-12-01,3966341.06,4411867.15,0.83,0.101
40206,6,45,2025-05-01,2268933.42,3080625.78,0.76,0.2635
40207,10,74,2024-03-01,1427948.33,1681963.48,0.28,0.151
40208,4,30,2022-01-01,1308721.76,1925902.69,0.77,0.3205
40209,10,74,2022-07-01,3421813.75,3299129.51,0.54,-0.0372
40210,7,52,2021-04-01,3792414.39,4972565.18,0.69,0.2373
40211,3,24,2023-12-01,2409495.24,2414051.1,0.62,0.0019
40212,5,34,2020-12-01,1776060.51,2215176.93,0.29,0.1982
40213,4,30,2022-04-01,1830570.1,1675348.73,0.33,-0.0927
40214,3,17,2023-06-01,1140141.77,1464982.48,0.51,0.2217
40215,6,42,2024-03-01,1473084.7,1695658.69,0.43,0.1313
40216,5,38,2023-11-01,2481402.58,2572001.41,0.27,0.0352
40217,4,26,2021-07-01,1615492.54,2049680.51,0.82,0.2118
40218,10,78,2025-08-01,4781416.2,7053888.49,0.5,0.3222
40219,7,56,2021-06-01,1361519.51,1865479.03,0.83,0.2702
40220,2,11,2021-09-01,1649489.26,2037118.79,0.61,0.1903
40221,7,49,2022-06-01,4890612.06,7112941.05,0.35,0.3124
40222,10,79,2025-06-01,1694174.26,2514176.61,0.85,0.3262
40223,6,47,2022-10-01,1000440.21,923671.97,0.29,-0.0831
40224,8,64,2022-03-01,3133006.42,3368140.71,0.24,0.0698
40225,10,74,2023-04-01,4271536.41,4540462.79,0.51,0.0592
40226,1,8,2020-04-01,4863870.57,6565329.43,0.72,0.2592
40227,7,50,2025-04-01,117388.1,154566.79,0.5,0.2405
40228,10,73,2021-07-01,2324482.75,3436869.84,0.94,0.3237
40229,4,25,2023-12-01,2623606.85,3327634.39,0.65,0.2116
40230,8,64,2021-12-01,2497898.75,2357755.58,0.81,-0.0594
40231,1,6,2022-11-01,3958249.95,4361188.41,0.71,0.0924
40232,2,10,2020-11-01,988000.57,1121972.28,0.68,0.1194
40233,9,71,2025-07-01,4178905.24,4953614.81,0.71,0.1564
40234,7,49,2022-10-01,3953314.32,5563277.88,0.87,0.2894
40235,2,16,2023-01-01,541055.84,724704.85,0.87,0.2534
40236,3,17,2023-05-01,2884753.39,4026125.46,0.34,0.2835
40237,4,27,2025-06-01,1594064.49,2347924.08,0.36,0.3211
40238,5,39,2025-04-01,250187.03,358275.18,0.75,0.3017
40239,10,77,2022-05-01,327435.37,324689.11,0.87,-0.0085
40240,6,47,2025-07-01,1554994.38,1933163.5,0.39,0.1956
40241,3,20,2021-12-01,1954773.61,2090598.48,0.45,0.065
40242,10,74,2025-09-01,3679077.27,4391896.49,0.22,0.1623
40243,10,73,2023-11-01,3298343.71,4578204.35,0.84,0.2796
40244,6,46,2022-10-01,3482972.98,4894685.09,0.81,0.2884
40245,9,68,2021-04-01,3427084.85,4118682.92,0.52,0.1679
40246,1,8,2023-11-01,900890.15,815588.09,0.58,-0.1046
40247,6,45,2024-08-01,3288679.16,4567071.6,0.76,0.2799
40248,7,56,2020-04-01,2829955.73,3774536.43,0.9,0.2503
40249,1,1,2020-08-01,4339918.65,4493051.96,0.68,0.0341
40250,3,20,2021-02-01,2078886.39,2988264.11,0.67,0.3043
40251,3,19,2025-07-01,4840406.38,6253079.26,0.81,0.2259
40252,5,39,2022-12-01,2384651.94,3071252.78,0.42,0.2236
40253,9,68,2022-05-01,535363.93,509836.88,0.43,-0.0501
40254,5,35,2022-07-01,3213959.29,3400097.8,0.67,0.0547
40255,7,52,2022-04-01,1914848.22,2451431.09,0.44,0.2189
40256,10,73,2022-12-01,376383.77,457237.52,0.63,0.1768
40257,4,28,2021-09-01,1719516.85,2574364.08,0.25,0.3321
40258,9,65,2022-05-01,3317451.67,3083632.38,0.67,-0.0758
40259,2,16,2024-03-01,1071801.26,1576197.11,0.75,0.32
40260,9,68,2022-02-01,1706757.66,2410628.93,0.63,0.292
40261,3,21,2025-09-01,177238.15,261947.8,0.45,0.3234
40262,10,77,2023-08-01,4738746.42,4628998.86,0.61,-0.0237
40263,5,36,2024-09-01,1530983.97,2201409.18,0.44,0.3045
40264,1,3,2022-12-01,1081202.46,1516076.67,0.54,0.2868
40265,1,5,2020-02-01,168683.03,197789.73,0.33,0.1472
40266,9,68,2023-08-01,4215814.74,5590245.24,0.82,0.2459
40267,1,4,2023-04-01,3962557.97,5883801.64,0.7,0.3265
40268,8,58,2022-05-01,3560230.48,3375065.32,0.33,-0.0549
40269,7,51,2022-11-01,543216.81,508316.92,0.34,-0.0687
40270,8,64,2025-08-01,1685839.47,2200912.54,0.41,0.234
40271,5,34,2020-05-01,3006855.92,4018427.96,0.39,0.2517
40272,2,11,2024-10-01,4291064.03,4912236.59,0.49,0.1265
40273,2,12,2020-08-01,3210372.0,4166888.65,0.77,0.2296
40274,5,37,2025-06-01,2095645.36,2940632.09,0.84,0.2873
40275,4,29,2023-04-01,4022903.11,5604002.04,0.93,0.2821
40276,5,33,2021-09-01,1996765.96,2060250.62,0.25,0.0308
40277,4,28,2024-07-01,4964193.56,7145915.47,0.83,0.3053
40278,1,3,2020-10-01,4077905.34,5638464.76,0.33,0.2768
40279,10,78,2020-11-01,2468120.96,3686515.23,0.83,0.3305
40280,4,27,2024-06-01,4144905.56,3846863.71,0.85,-0.0775
40281,9,65,2021-02-01,4821858.81,5854888.71,0.3,0.1764
40282,4,31,2025-03-01,638023.27,668266.12,0.79,0.0453
40283,6,48,2022-10-01,1726952.36,2093634.75,0.4,0.1751
40284,6,44,2020-02-01,3986745.59,5891741.74,0.71,0.3233
40285,6,43,2025-01-01,3294492.32,4625435.56,0.54,0.2877
40286,4,29,2021-01-01,1287047.53,1269732.65,0.82,-0.0136
40287,3,21,2021-03-01,1349212.43,1267253.62,0.61,-0.0647
40288,1,6,2025-09-01,1983523.09,2257381.41,0.77,0.1213
40289,2,11,2025-07-01,108972.62,132109.17,0.3,0.1751
40290,1,7,2023-05-01,246910.92,245585.6,0.28,-0.0054
40291,2,12,2025-04-01,3372952.26,3919585.95,0.38,0.1395
40292,10,73,2025-03-01,3974954.24,3830178.08,0.86,-0.0378
40293,4,27,2024-05-01,1175206.0,1450217.2,0.52,0.1896
40294,5,33,2022-12-01,1815942.47,2364854.15,0.77,0.2321
40295,7,55,2024-02-01,3848913.79,4317372.32,0.32,0.1085
40296,5,37,2021-09-01,610336.94,831562.7,0.26,0.266
40297,6,41,2021-06-01,4794730.59,6083445.29,0.66,0.2118
40298,2,14,2022-11-01,2514434.75,3385077.48,0.88,0.2572
40299,8,63,2024-04-01,214378.06,250611.78,0.85,0.1446
40300,3,20,2024-08-01,3177128.8,4580646.41,0.79,0.3064
40301,7,50,2020-12-01,3233836.99,4046653.86,0.33,0.2009
40302,7,50,2020-06-01,4414046.32,5656490.09,0.79,0.2196
40303,5,37,2021-10-01,2459091.3,3254251.82,0.39,0.2443
40304,9,69,2022-01-01,2030319.4,2562306.74,0.88,0.2076
40305,1,2,2023-11-01,4569149.46,5273942.36,0.58,0.1336
40306,5,40,2025-08-01,4613829.2,6137336.47,0.71,0.2482
40307,9,66,2021-09-01,2510755.76,2408344.22,0.89,-0.0425
40308,8,63,2022-03-01,449557.81,615635.97,0.89,0.2698
40309,2,12,2022-02-01,3075571.29,3542101.86,0.7,0.1317
40310,10,77,2021-06-01,1247837.83,1541164.28,0.43,0.1903
40311,6,48,2022-02-01,208498.59,232577.03,0.84,0.1035
40312,7,51,2024-11-01,2631620.76,3056321.22,0.88,0.139
40313,8,59,2022-12-01,4595257.42,5470995.98,0.57,0.1601
40314,10,75,2021-11-01,4463182.74,5041117.58,0.8,0.1146
40315,8,57,2022-04-01,2229949.13,2985934.3,0.62,0.2532
40316,5,36,2020-03-01,2519819.34,2559425.62,0.84,0.0155
40317,3,23,2023-07-01,3551398.35,4915418.6,0.76,0.2775
40318,7,54,2024-10-01,4265586.77,6378357.11,0.87,0.3312
40319,7,55,2021-10-01,1725043.36,1645054.48,0.28,-0.0486
40320,9,68,2021-10-01,2718860.7,3207076.03,0.86,0.1522
40321,4,26,2025-07-01,2579512.08,3165562.19,0.37,0.1851
40322,1,8,2025-01-01,1916137.93,2304022.55,0.58,0.1684
40323,5,35,2021-03-01,1904297.82,2581253.13,0.9,0.2623
40324,6,44,2024-02-01,1518721.73,1798065.38,0.58,0.1554
40325,1,7,2024-10-01,1583157.89,2300510.51,0.76,0.3118
40326,8,64,2021-06-01,4055473.76,4159554.19,0.61,0.025
40327,3,20,2022-03-01,1793659.19,2668673.11,0.69,0.3279
40328,6,43,2022-08-01,879651.91,1054274.76,0.45,0.1656
40329,6,41,2020-05-01,179128.8,225419.46,0.48,0.2054
40330,7,53,2021-01-01,4561953.01,5910534.85,0.26,0.2282
40331,1,4,2021-08-01,4835371.39,7252359.73,0.84,0.3333
40332,3,20,2021-11-01,1572031.58,2258590.31,0.37,0.304
40333,3,20,2021-04-01,3071373.73,4161961.25,0.26,0.262
40334,6,47,2024-08-01,3332560.7,4243377.47,0.39,0.2146
40335,9,66,2024-06-01,3482803.9,3409560.88,0.43,-0.0215
40336,3,18,2025-04-01,4142200.97,5211065.91,0.55,0.2051
40337,1,7,2024-08-01,645637.49,891761.44,0.85,0.276
40338,9,72,2020-04-01,4183575.98,4933870.68,0.37,0.1521
40339,7,54,2025-07-01,4904985.76,4970483.04,0.33,0.0132
40340,6,48,2021-04-01,4231309.65,4350188.68,0.53,0.0273
40341,8,59,2024-12-01,2658514.43,3171249.53,0.56,0.1617
40342,1,4,2023-11-01,4975601.38,7158873.87,0.66,0.305
40343,5,37,2022-07-01,629211.88,918890.71,0.94,0.3152
40344,3,24,2025-04-01,660240.1,610364.65,0.66,-0.0817
40345,5,39,2023-01-01,4878082.87,4810509.3,0.81,-0.014
40346,1,6,2025-05-01,3124461.11,4141095.47,0.21,0.2455
40347,10,75,2022-02-01,660593.55,704605.38,0.28,0.0625
40348,10,73,2023-08-01,2003361.23,2589980.09,0.48,0.2265
40349,6,43,2025-02-01,4134614.5,4463299.36,0.48,0.0736
