SnapshotID,HospitalID,DeptID,SnapshotDate,BedOccupancyRate,EquipmentUtilizationRate,StaffUtilizationRate,ERWaitTimeMinutes
11511,7,53,2025-01-22,0.24,0.61,0.83,18
11512,7,50,2023-06-19,0.65,0.67,0.8,10
11513,8,64,2024-05-02,0.31,0.46,0.79,42
11514,5,35,2022-12-01,0.73,0.7,0.69,5
11515,9,67,2023-06-14,0.78,0.66,0.33,55
11516,7,49,2021-07-16,0.4,0.66,0.74,12
11517,9,72,2025-06-06,0.5,0.21,0.56,54
11518,2,10,2024-04-28,0.36,0.55,0.57,17
11519,9,70,2023-08-31,0.39,0.21,0.85,36
11520,7,56,2024-10-03,0.35,0.2,0.78,27
11521,6,41,2021-08-15,0.36,0.15,0.36,22
11522,5,35,2022-10-16,0.27,0.38,0.72,22
11523,3,23,2024-09-23,0.71,0.66,0.82,10
11524,10,80,2021-12-23,0.98,0.81,0.55,40
11525,2,10,2025-09-01,0.78,0.69,0.47,15
11526,7,53,2025-05-02,0.8,0.44,0.35,25
11527,3,18,2021-03-08,0.94,0.47,0.37,66
11528,1,8,2020-03-21,0.91,0.86,0.9,15
11529,7,53,2025-04-25,0.79,0.56,0.59,25
11530,9,67,2025-02-02,0.94,0.27,0.67,12
11531,5,33,2024-01-24,0.93,0.25,0.72,44
11532,8,59,2022-09-26,0.37,0.25,0.87,37
11533,9,65,2021-08-16,0.41,0.34,0.54,104
11534,1,8,2021-09-12,0.86,0.48,0.68,7
11535,2,9,2024-01-10,0.78,0.36,0.37,112
11536,3,22,2023-01-23,0.43,0.2,0.69,17
11537,5,39,2023-07-05,0.83,0.71,0.3,19
11538,8,62,2020-06-27,0.64,0.91,0.33,124
11539,6,41,2023-04-08,0.97,0.74,0.56,10
11540,3,23,2021-02-18,0.96,0.29,0.93,18
11541,8,58,2022-08-22,0.89,0.74,0.8,18
11542,1,1,2023-01-24,0.28,0.19,0.8,11
11543,10,75,2021-04-25,0.75,0.62,0.33,3
11544,7,51,2020-02-15,0.81,0.43,0.32,65
11545,7,56,2024-03-07,0.94,0.51,0.54,24
11546,9,72,2025-01-26,0.38,0.38,0.87,71
11547,6,46,2023-04-30,0.28,0.92,0.54,9
11548,5,33,2022-08-10,0.41,0.28,0.66,23
11549,5,36,2024-01-20,0.28,0.81,0.74,9
11550,7,49,2020-10-28,0.5,0.17,0.8,27
11551,1,3,2024-03-29,0.81,0.79,0.74,10
11552,1,3,2020-09-01,0.34,0.58,0.75,55
11553,8,63,2020-07-19,0.28,0.17,0.82,2
11554,2,13,2025-08-03,0.24,0.72,0.88,48
11555,10,76,2022-03-18,0.85,0.37,0.85,1
11556,7,52,2021-05-12,0.25,0.78,0.67,32
11557,9,70,2023-04-23,0.55,0.48,0.49,47
11558,3,23,2025-03-13,0.5,0.68,0.34,52
11559,1,2,2022-06-30,0.94,0.42,0.77,1
11560,2,15,2025-09-27,0.24,0.6,0.7,20
11561,10,77,2025-10-17,0.22,0.51,0.92,6
11562,6,44,2023-05-31,0.81,0.43,0.7,27
11563,7,52,2022-09-29,0.95,0.13,0.87,15
11564,9,70,2021-06-18,0.65,0.47,0.82,23
11565,4,30,2021-08-09,0.25,0.8,0.93,1
11566,1,5,2024-12-21,0.58,0.39,0.76,10
11567,6,47,2021-01-07,0.58,0.8,0.73,17
11568,3,23,2023-10-03,0.48,0.54,0.92,9
11569,6,41,2025-02-08,0.45,0.76,0.63,45
11570,10,75,2023-02-21,0.93,0.85,0.57,5
11571,5,33,2023-05-24,0.92,0.86,0.39,12
11572,10,75,2021-01-12,0.2,0.13,0.33,3
11573,6,46,2020-11-18,0.76,0.92,0.6,23
11574,4,26,2020-09-30,0.89,0.82,0.88,29
11575,3,17,2022-10-05,0.35,0.42,0.56,89
11576,1,3,2020-07-06,0.31,0.77,0.64,0
11577,5,33,2021-01-15,0.75,0.62,0.67,2
11578,9,70,2023-01-23,0.41,0.38,0.52,23
11579,1,5,2022-06-16,0.64,0.84,0.44,0
11580,5,37,2021-11-12,0.4,0.55,0.35,14
11581,10,73,2021-03-02,0.73,0.38,0.54,76
11582,1,1,2024-03-08,0.2,0.56,0.47,19
11583,8,63,2021-02-06,0.34,0.68,0.51,19
11584,3,24,2020-04-25,0.66,0.29,0.51,21
11585,9,71,2021-07-20,0.39,0.55,0.6,50
11586,7,56,2020-11-24,0.48,0.49,0.73,7
11587,3,20,2024-06-12,0.67,0.68,0.86,14
11588,7,55,2024-04-13,0.22,0.73,0.85,84
11589,10,74,2020-08-10,0.98,0.45,0.93,86
11590,10,75,2023-11-02,0.2,0.87,0.65,20
11591,2,13,2025-08-29,0.94,0.16,0.94,15
11592,2,11,2022-11-22,0.67,0.49,0.5,34
11593,7,54,2025-07-27,0.44,0.45,0.84,39
11594,8,60,2021-07-13,0.82,0.49,0.85,6
11595,3,22,2022-12-17,0.65,0.48,0.3,2
11596,3,23,2023-06-09,0.24,0.61,0.93,38
11597,9,67,2023-01-24,0.95,0.64,0.88,69
11598,9,65,2020-10-01,0.53,0.79,0.37,18
11599,8,60,2024-03-03,0.53,0.22,0.87,68
11600,6,44,2025-07-18,0.8,0.66,0.44,100
11601,5,39,2024-11-22,0.96,0.81,0.31,3
11602,3,19,2025-09-11,0.33,0.17,0.65,90
11603,9,69,2025-03-21,0.59,0.68,0.86,43
11604,9,70,2023-05-11,0.42,0.77,0.85,35
11605,7,52,2021-01-31,0.82,0.35,0.33,63
11606,10,80,2025-05-16,0.28,0.73,0.48,31
11607,10,73,2023-12-10,0.92,0.38,0.82,21
11608,3,22,2025-09-06,0.53,0.9,0.57,4
11609,3,18,2023-09-01,0.64,0.23,0.44,43
11610,7,56,2025-04-14,0.88,0.15,0.36,8
11611,4,30,2024-08-28,0.53,0.14,0.79,6
11612,8,63,2021-05-04,0.63,0.13,0.82,45
11613,6,45,2022-01-19,0.52,0.74,0.44,29
11614,8,59,2020-06-04,0.8,0.13,0.4,2
11615,8,57,2021-10-09,0.83,0.18,0.75,9
11616,6,44,2022-09-25,0.36,0.43,0.86,55
11617,1,7,2021-08-25,0.91,0.6,0.76,37
11618,3,23,2024-02-25,0.88,0.14,0.86,14
11619,10,79,2025-08-06,0.55,0.7,0.87,19
11620,4,28,2020-04-17,0.23,0.48,0.88,79
11621,5,33,2021-12-24,0.58,0.66,0.6,10
11622,1,5,2021-09-02,0.5,0.18,0.62,35
11623,1,5,2024-09-19,0.53,0.33,0.52,30
11624,5,39,2020-03-24,0.93,0.57,0.58,88
11625,7,51,2022-05-13,0.78,0.87,0.49,7
11626,9,72,2021-08-18,0.59,0.71,0.31,17
11627,2,16,2023-02-07,0.8,0.59,0.36,52
11628,7,53,2020-02-21,0.25,0.22,0.61,78
11629,7,49,2025-10-16,0.85,0.83,0.42,7
11630,10,79,2024-05-31,0.69,0.4,0.49,37
11631,2,13,2025-09-22,0.74,0.89,0.41,33
11632,3,21,2023-01-18,0.55,0.68,0.48,2
11633,8,58,2025-01-23,0.51,0.68,0.51,33
11634,8,64,2024-05-10,0.86,0.38,0.66,18
11635,4,27,2022-02-15,0.75,0.56,0.48,8
11636,3,18,2025-09-23,0.95,0.69,0.7,39
11637,9,66,2025-09-10,0.84,0.16,0.4,65
11638,1,1,2025-08-24,0.59,0.78,0.39,6
11639,3,22,2025-10-17,0.47,0.38,0.57,20
11640,3,23,2020-07-04,0.34,0.57,0.38,1
11641,2,10,2020-08-13,0.47,0.11,0.63,40
11642,9,71,2025-08-28,0.76,0.37,0.66,16
11643,3,22,2020-02-05,0.69,0.64,0.5,5
11644,10,79,2021-02-15,0.8,0.79,0.5,3
11645,7,50,2021-10-05,0.63,0.25,0.31,98
11646,5,40,2022-12-14,0.83,0.93,0.49,2
11647,5,39,2025-10-14,0.69,0.94,0.68,22
11648,7,52,2025-06-07,0.78,0.71,0.41,82
11649,2,11,2023-10-20,0.37,0.78,0.39,6
11650,3,19,2020-05-11,0.57,0.7,0.5,15
11651,10,79,2021-01-06,0.58,0.88,0.81,38
11652,1,5,2025-03-26,0.5,0.89,0.85,2
11653,5,35,2021-02-18,0.47,0.17,0.64,15
11654,9,67,2021-08-06,0.33,0.79,0.39,5
11655,6,42,2022-04-01,0.22,0.61,0.82,86
11656,3,20,2020-01-01,0.42,0.86,0.69,1
11657,1,5,2024-04-18,0.73,0.17,0.32,24
11658,3,17,2022-11-10,0.79,0.2,0.45,225
11659,6,45,2020-05-10,0.97,0.34,0.61,16
11660,2,9,2023-06-10,0.54,0.2,0.88,127
11661,1,2,2024-07-01,0.79,0.18,0.49,46
11662,8,61,2020-02-22,0.25,0.6,0.85,52
11663,3,24,2022-09-01,0.78,0.92,0.33,7
11664,4,30,2023-05-21,0.44,0.66,0.95,7
11665,6,48,2022-07-13,0.36,0.28,0.53,91
11666,1,2,2024-06-17,0.38,0.21,0.63,38
11667,6,42,2021-03-05,0.22,0.65,0.41,14
11668,2,13,2025-04-22,0.63,0.72,0.91,25
11669,9,67,2023-07-05,0.59,0.39,0.78,13
11670,4,25,2021-03-10,0.91,0.37,0.8,5
11671,9,70,2021-08-15,0.6,0.19,0.9,8
11672,10,80,2023-02-07,0.45,0.94,0.77,56
11673,2,10,2020-04-25,0.87,0.18,0.67,112
11674,4,25,2020-03-15,0.54,0.34,0.91,11
11675,2,9,2022-03-20,0.88,0.81,0.75,26
11676,5,35,2021-12-29,0.71,0.4,0.61,1
11677,3,23,2023-12-19,0.97,0.75,0.57,5
11678,2,15,2020-02-25,0.36,0.34,0.58,22
11679,9,70,2022-05-20,0.28,0.72,0.84,64
11680,3,19,2020-01-29,0.89,0.6,0.74,1
11681,5,33,2020-07-31,0.65,0.82,0.78,14
11682,10,79,2021-07-02,0.89,0.45,0.41,38
11683,10,77,2021-04-15,0.69,0.4,0.81,29
11684,1,2,2023-08-01,0.5,0.64,0.61,61
11685,1,6,2021-09-01,0.89,0.37,0.95,11
11686,7,49,2025-09-12,0.64,0.43,0.86,16
11687,6,41,2020-03-08,0.99,0.27,0.59,2
11688,1,6,2024-07-18,0.98,0.2,0.31,8
11689,2,14,2025-01-23,0.96,0.31,0.9,3
11690,5,40,2023-12-04,0.26,0.19,0.41,31
11691,9,66,2024-03-20,0.3,0.79,0.93,28
11692,4,31,2024-11-13,0.78,0.59,0.61,44
11693,4,29,2021-10-07,0.95,0.41,0.49,23
11694,4,31,2023-02-13,0.4,0.13,0.69,37
11695,7,56,2021-02-17,0.55,0.34,0.82,0
11696,7,49,2025-09-17,0.28,0.21,0.45,12
11697,8,60,2020-09-12,0.66,0.18,0.36,85
11698,1,5,2020-10-08,0.2,0.94,0.74,67
11699,3,20,2020-06-11,0.64,0.29,0.38,42
11700,10,78,2021-03-24,0.91,0.86,0.31,68
11701,6,41,2022-09-20,0.25,0.92,0.66,18
11702,9,67,2022-01-24,0.21,0.48,0.39,84
11703,5,35,2022-09-08,0.64,0.4,0.62,45
11704,6,46,2022-01-28,0.67,0.56,0.53,33
11705,8,57,2020-01-28,0.97,0.42,0.38,85
11706,4,27,2020-10-05,0.72,0.35,0.63,16
11707,3,17,2024-05-29,0.3,0.92,0.4,49
11708,8,58,2025-09-19,0.95,0.43,0.7,30
11709,6,41,2020-11-13,0.96,0.9,0.83,26
11710,5,35,2021-07-22,0.41,0.52,0.51,13
11711,10,75,2020-01-19,0.32,0.75,0.48,29
11712,3,24,2022-12-14,0.52,0.26,0.76,26
11713,4,26,2020-10-11,0.32,0.59,0.69,8
11714,8,62,2025-02-20,0.81,0.49,0.61,68
11715,5,35,2025-08-28,0.99,0.12,0.61,87
11716,7,54,2023-06-14,0.71,0.84,0.79,7
11717,9,69,2024-10-08,0.39,0.85,0.58,8
11718,10,75,2025-02-05,0.5,0.11,0.83,14
11719,3,20,2021-04-24,0.83,0.21,0.34,75
11720,10,74,2020-03-25,0.35,0.81,0.45,36
11721,2,16,2021-05-10,0.48,0.9,0.55,3
11722,9,70,2023-05-23,0.55,0.89,0.4,53
11723,7,51,2025-01-29,0.28,0.63,0.81,83
11724,4,28,2021-09-04,0.48,0.2,0.94,113
11725,10,77,2020-04-17,0.83,0.38,0.49,4
11726,1,4,2020-01-03,0.93,0.39,0.55,0
11727,1,3,2024-05-04,0.59,0.38,0.78,35
11728,4,25,2025-01-31,0.32,0.35,0.64,138
11729,9,70,2022-02-10,0.46,0.13,0.73,24
11730,7,51,2020-01-13,0.51,0.42,0.58,1
11731,4,28,2024-04-09,0.68,0.94,0.39,32
11732,1,5,2022-04-07,0.7,0.61,0.36,1
11733,2,12,2022-04-27,0.3,0.31,0.66,8
11734,8,59,2024-11-19,0.87,0.93,0.36,20
11735,2,13,2020-11-21,0.32,0.92,0.33,20
11736,3,19,2021-08-18,0.53,0.14,0.51,46
11737,3,22,2022-07-07,0.32,0.7,0.33,3
11738,8,62,2020-11-30,0.54,0.36,0.62,64
11739,10,75,2024-05-28,0.87,0.45,0.41,16
11740,4,31,2022-01-21,0.27,0.63,0.61,7
11741,9,66,2021-09-12,0.63,0.74,0.5,76
11742,9,72,2022-09-13,0.58,0.33,0.9,15
11743,10,75,2022-09-10,0.48,0.86,0.6,47
11744,6,46,2025-10-23,0.48,0.84,0.58,27
11745,8,62,2023-09-08,0.79,0.22,0.4,13
11746,2,15,2025-08-15,0.7,0.71,0.4,173
11747,3,22,2024-07-11,0.59,0.21,0.46,7
11748,9,66,2021-10-07,0.6,0.83,0.75,44
11749,3,21,2021-12-23,0.55,0.49,0.76,7
11750,2,10,2022-04-17,0.25,0.83,0.71,68
11751,8,58,2023-11-14,0.3,0.34,0.35,46
11752,4,26,2020-01-27,0.32,0.37,0.58,74
11753,3,19,2022-11-18,0.77,0.94,0.79,3
11754,3,20,2023-10-05,0.5,0.81,0.72,13
11755,7,55,2020-09-11,0.86,0.93,0.78,17
11756,4,32,2022-05-08,0.54,0.36,0.95,27
11757,9,71,2024-08-23,0.76,0.29,0.8,5
11758,3,21,2024-01-08,0.42,0.57,0.9,0
11759,6,46,2023-07-10,0.59,0.69,0.62,51
11760,8,60,2024-06-22,0.21,0.68,0.35,2
11761,3,21,2023-06-06,0.28,0.44,0.79,15
11762,5,36,2024-04-04,0.44,0.7,0.85,89
11763,10,78,2023-08-19,0.45,0.61,0.91,1
11764,4,30,2021-06-21,0.37,0.4,0.35,52
11765,1,6,2020-07-25,0.69,0.32,0.35,56
11766,10,76,2024-06-19,0.26,0.36,0.46,90
11767,10,76,2021-09-07,0.95,0.43,0.54,58
11768,1,3,2023-11-16,0.98,0.34,0.38,77
11769,8,64,2021-08-23,0.55,0.33,0.43,67
11770,8,60,2024-08-30,0.65,0.85,0.33,18
11771,2,9,2025-03-08,0.42,0.68,0.4,16
11772,9,68,2022-09-07,0.49,0.48,0.68,80
11773,10,75,2025-04-09,0.92,0.93,0.93,25
11774,2,10,2023-05-06,0.76,0.44,0.68,34
11775,2,13,2020-07-17,0.25,0.27,0.67,36
11776,2,14,2022-12-03,0.39,0.4,0.33,12
11777,8,61,2023-04-26,0.58,0.45,0.42,6
11778,8,63,2023-09-29,0.89,0.14,0.72,11
11779,3,23,2025-03-21,0.79,0.49,0.45,39
11780,1,4,2022-12-14,0.44,0.69,0.77,83
11781,3,21,2020-06-08,0.64,0.33,0.31,10
11782,7,56,2021-10-07,0.32,0.4,0.47,12
11783,10,76,2024-01-23,0.98,0.67,0.92,53
11784,7,49,2020-08-16,0.88,0.92,0.93,82
11785,4,26,2022-11-03,0.23,0.36,0.92,4
11786,1,3,2021-09-05,0.31,0.47,0.77,28
11787,2,15,2024-08-21,0.31,0.77,0.63,54
11788,2,11,2020-09-07,0.54,0.87,0.75,51
11789,6,48,2020-04-26,0.76,0.91,0.38,0
11790,2,14,2025-02-14,0.73,0.65,0.9,43
11791,7,56,2020-01-27,0.39,0.52,0.54,8
11792,9,67,2023-10-22,0.74,0.24,0.92,26
11793,10,76,2025-10-28,0.92,0.12,0.88,11
11794,3,24,2020-05-11,0.8,0.59,0.79,58
11795,6,48,2021-08-06,0.77,0.34,0.77,27
11796,5,39,2023-01-24,0.72,0.88,0.73,7
11797,9,65,2021-05-07,0.62,0.25,0.57,2
11798,4,26,2025-04-18,0.21,0.21,0.7,20
11799,1,2,2023-02-06,0.69,0.9,0.32,15
11800,1,5,2022-10-04,0.98,0.55,0.8,36
11801,2,14,2022-04-15,0.92,0.7,0.58,68
11802,8,57,2021-12-16,0.35,0.21,0.56,1
11803,8,63,2021-12-23,0.23,0.19,0.9,18
11804,10,76,2020-01-08,0.85,0.14,0.72,8
11805,3,24,2021-10-25,0.6,0.68,0.55,66
11806,1,5,2020-03-25,0.57,0.87,0.53,3
11807,6,47,2022-06-08,0.87,0.4,0.59,13
11808,1,3,2021-08-14,0.33,0.65,0.72,8
11809,6,42,2024-10-30,0.92,0.87,0.59,0
11810,6,41,2025-05-10,0.76,0.36,0.71,22
11811,6,44,2021-08-12,0.79,0.71,0.63,13
11812,6,43,2022-12-13,0.77,0.23,0.41,20
11813,3,23,2024-11-23,0.89,0.18,0.7,60
11814,3,19,2025-01-02,0.93,0.68,0.6,6
11815,9,71,2020-11-13,0.54,0.86,0.75,36
11816,3,23,2025-04-26,0.38,0.43,0.43,12
11817,3,24,2022-01-28,0.59,0.91,0.71,66
11818,8,62,2024-06-07,0.4,0.3,0.88,9
11819,2,14,2024-04-03,0.21,0.28,0.92,26
11820,7,50,2022-05-07,0.92,0.56,0.66,12
11821,1,8,2025-03-26,0.26,0.79,0.74,11
11822,2,12,2020-10-16,0.9,0.25,0.78,6
11823,7,52,2021-05-09,0.54,0.48,0.59,62
11824,3,17,2021-04-12,0.75,0.47,0.94,38
11825,4,32,2021-09-30,0.33,0.77,0.43,8
11826,7,51,2022-03-02,0.43,0.3,0.36,11
11827,6,41,2020-11-07,0.52,0.48,0.61,61
11828,7,51,2023-04-09,0.98,0.82,0.41,6
11829,4,31,2025-01-23,0.81,0.58,0.86,40
11830,9,70,2021-05-13,0.41,0.47,0.46,14
11831,7,53,2020-11-08,0.99,0.39,0.44,8
11832,7,50,2023-11-22,0.36,0.46,0.48,51
11833,9,72,2020-06-09,0.84,0.46,0.32,46
11834,10,75,2022-11-20,0.96,0.27,0.89,3
11835,4,27,2023-04-30,0.36,0.52,0.48,2
11836,5,34,2020-03-11,0.25,0.73,0.45,24
11837,1,4,2022-07-13,0.28,0.22,0.9,6
11838,7,56,2021-05-18,0.93,0.49,0.64,8
11839,8,61,2025-02-15,0.6,0.68,0.51,51
11840,9,72,2021-11-27,0.69,0.83,0.78,13
11841,1,1,2025-07-02,0.35,0.62,0.68,0
11842,1,7,2022-08-01,0.33,0.18,0.93,29
11843,7,56,2025-07-21,0.97,0.22,0.74,0
11844,1,3,2021-03-26,0.55,0.38,0.67,18
11845,7,52,2023-12-23,0.94,0.72,0.63,21
11846,1,6,2025-08-24,0.77,0.58,0.75,2
11847,7,56,2024-08-30,0.39,0.28,0.63,1
11848,8,59,2024-09-07,0.63,0.27,0.56,72
11849,5,34,2022-10-11,0.99,0.43,0.56,7
11850,4,26,2020-02-10,0.86,0.19,0.94,10
11851,9,70,2024-03-25,0.37,0.83,0.92,19
11852,3,17,2021-10-07,0.67,0.69,0.44,25
11853,8,59,2020-01-09,0.86,0.54,0.53,29
11854,8,64,2025-03-31,0.35,0.29,0.84,47
11855,4,25,2022-03-05,0.53,0.38,0.36,11
11856,4,31,2024-05-10,0.69,0.19,0.61,10
11857,2,13,2021-09-07,0.47,0.7,0.53,16
11858,1,7,2022-09-24,0.39,0.38,0.72,24
11859,1,3,2022-07-17,0.22,0.12,0.81,10
11860,3,21,2024-05-20,0.41,0.51,0.94,5
11861,4,29,2023-11-05,0.68,0.58,0.66,28
11862,6,46,2024-07-21,0.85,0.31,0.8,35
11863,3,23,2024-08-03,0.95,0.57,0.79,52
11864,2,15,2022-04-22,0.75,0.84,0.42,5
11865,10,78,2025-01-09,0.57,0.21,0.56,70
11866,7,55,2023-10-14,0.32,0.79,0.51,27
11867,6,46,2022-12-26,0.51,0.3,0.75,46
11868,9,70,2020-04-24,0.42,0.38,0.58,148
11869,1,5,2024-10-09,0.34,0.47,0.73,17
11870,7,49,2023-03-06,0.47,0.45,0.35,13
11871,4,31,2023-12-13,0.57,0.79,0.39,40
11872,10,73,2022-05-10,0.65,0.45,0.36,24
11873,10,79,2023-07-25,0.69,0.32,0.8,29
11874,5,38,2024-02-01,0.65,0.87,0.79,3
11875,5,33,2021-05-26,0.84,0.58,0.64,3
11876,7,54,2024-10-14,0.53,0.74,0.66,29
11877,8,64,2024-05-14,0.32,0.48,0.45,19
11878,10,78,2021-11-10,0.27,0.1,0.62,9
11879,9,67,2021-09-21,0.86,0.41,0.44,7
11880,3,20,2023-03-10,0.35,0.33,0.67,29
11881,8,60,2021-03-14,0.88,0.63,0.76,7
11882,9,65,2025-05-18,0.63,0.51,0.76,20
11883,5,38,2022-12-08,0.42,0.87,0.89,6
11884,3,22,2021-08-15,0.63,0.42,0.47,98
11885,2,16,2020-02-10,0.65,0.49,0.88,6
11886,10,76,2024-04-25,0.91,0.25,0.95,22
11887,5,34,2023-08-01,0.41,0.49,0.63,51
11888,10,78,2023-03-07,0.79,0.84,0.7,1
11889,5,38,2021-04-29,0.46,0.88,0.9,41
11890,6,47,2021-11-29,0.55,0.43,0.68,17
11891,8,61,2020-05-31,0.92,0.71,0.39,46
11892,8,57,2023-07-03,0.77,0.57,0.62,80
11893,6,42,2023-08-04,0.75,0.63,0.59,36
11894,3,17,2020-10-16,0.94,0.42,0.37,3
11895,3,23,2020-08-01,0.97,0.88,0.74,72
11896,9,72,2020-10-31,0.46,0.51,0.51,34
11897,5,35,2021-03-20,0.56,0.34,0.33,13
11898,1,3,2024-05-31,0.78,0.48,0.38,0
11899,1,6,2023-04-25,0.65,0.14,0.41,5
11900,4,32,2022-11-04,0.55,0.79,0.41,30
11901,9,70,2021-03-16,0.75,0.82,0.93,1
11902,5,39,2023-02-28,0.33,0.81,0.69,29
11903,4,28,2023-01-10,0.98,0.16,0.91,11
11904,2,14,2022-06-28,0.24,0.92,0.93,3
11905,4,25,2020-10-04,0.45,0.41,0.43,9
11906,5,37,2022-10-05,0.54,0.23,0.85,63
11907,1,8,2020-08-16,0.9,0.7,0.52,3
11908,6,42,2025-04-06,0.46,0.67,0.3,59
11909,9,68,2022-10-23,0.54,0.18,0.58,26
11910,2,14,2023-09-16,0.5,0.89,0.91,1
11911,2,15,2020-03-26,0.35,0.82,0.59,9
11912,7,52,2022-09-09,0.5,0.94,0.9,47
11913,1,2,2021-05-04,0.29,0.6,0.61,1
11914,5,39,2024-09-23,0.84,0.76,0.73,86
11915,2,13,2025-06-29,0.79,0.45,0.37,26
11916,7,51,2022-04-14,0.44,0.7,0.48,32
11917,2,13,2020-08-14,0.81,0.67,0.46,34
11918,1,3,2020-12-14,0.77,0.3,0.34,34
11919,9,72,2024-04-01,0.62,0.74,0.46,15
11920,7,50,2025-05-16,0.53,0.64,0.35,14
11921,7,49,2023-11-04,0.53,0.9,0.51,12
11922,9,70,2024-06-23,0.36,0.7,0.34,4
11923,6,43,2025-04-29,0.69,0.49,0.63,83
11924,9,65,2022-12-31,0.64,0.89,0.37,3
11925,2,12,2025-08-14,0.52,0.21,0.64,1
11926,10,75,2023-05-09,0.43,0.73,0.91,29
11927,10,77,2021-03-31,0.39,0.49,0.47,13
11928,6,41,2022-03-05,0.24,0.57,0.57,2
11929,7,50,2020-01-31,0.29,0.76,0.74,48
11930,7,53,2025-06-15,0.63,0.65,0.32,13
11931,5,36,2025-10-28,0.93,0.22,0.84,13
11932,7,53,2023-06-27,0.76,0.26,0.39,3
11933,8,57,2021-12-20,0.48,0.4,0.86,28
11934,7,52,2022-09-19,0.71,0.54,0.78,25
11935,7,55,2021-01-07,0.99,0.44,0.56,39
11936,9,69,2024-10-09,0.43,0.93,0.71,87
11937,6,48,2024-02-15,0.92,0.59,0.85,66
11938,9,72,2024-09-19,0.49,0.56,0.53,1
11939,9,70,2024-03-31,0.55,0.6,0.87,13
11940,3,20,2025-05-12,0.96,0.49,0.33,4
11941,10,77,2025-09-23,0.39,0.9,0.41,2
11942,1,1,2023-12-21,0.28,0.11,0.95,5
11943,2,16,2023-04-25,0.61,0.72,0.48,41
11944,1,1,2020-10-06,0.9,0.78,0.89,24
11945,4,30,2022-07-17,0.52,0.44,0.46,10
11946,8,64,2022-09-17,0.46,0.55,0.31,1
11947,4,32,2022-07-22,0.59,0.18,0.5,28
11948,10,74,2020-01-28,0.82,0.67,0.5,3
11949,1,1,2021-11-26,0.51,0.29,0.69,2
11950,6,44,2025-10-21,0.23,0.19,0.45,21
11951,10,76,2023-10-19,0.94,0.11,0.46,22
11952,6,41,2024-04-10,0.72,0.6,0.37,27
11953,7,53,2025-05-29,0.28,0.91,0.45,98
11954,10,73,2020-02-24,0.31,0.8,0.78,16
11955,3,17,2021-11-12,0.51,0.39,0.75,40
11956,4,28,2025-07-30,0.52,0.34,0.5,31
11957,8,62,2025-05-15,0.81,0.57,0.38,16
11958,10,75,2025-07-29,0.65,0.88,0.62,5
11959,5,34,2023-02-20,0.68,0.14,0.89,13
11960,6,42,2023-02-28,0.89,0.23,0.9,12
11961,4,30,2024-08-26,0.73,0.77,0.74,24
11962,3,17,2020-03-07,0.97,0.36,0.55,92
11963,8,60,2025-06-05,0.59,0.62,0.6,62
11964,6,47,2022-02-10,0.38,0.52,0.51,0
11965,5,34,2025-02-23,0.84,0.26,0.67,18
11966,10,76,2020-02-05,0.58,0.75,0.92,3
11967,2,13,2023-10-23,0.57,0.13,0.36,106
11968,4,26,2023-07-21,0.31,0.25,0.86,38
11969,4,26,2025-09-03,0.26,0.54,0.46,39
11970,8,59,2024-02-10,0.66,0.75,0.85,20
11971,10,77,2024-02-15,0.36,0.49,0.64,5
11972,8,64,2023-06-06,0.58,0.59,0.41,0
11973,3,20,2021-12-15,0.31,0.81,0.77,31
11974,2,14,2022-04-02,0.58,0.13,0.47,26
11975,1,3,2024-03-04,0.37,0.38,0.73,6
11976,4,32,2020-01-14,0.26,0.95,0.82,7
11977,6,43,2022-12-17,0.77,0.6,0.41,4
11978,3,24,2020-02-06,0.28,0.68,0.56,0
11979,8,62,2020-07-06,0.8,0.2,0.66,31
11980,4,30,2025-08-23,0.5,0.45,0.32,16
11981,9,65,2022-01-15,0.53,0.14,0.67,17
11982,1,2,2021-06-01,0.86,0.75,0.39,0
11983,10,73,2024-06-02,0.55,0.82,0.8,32
11984,5,36,2020-12-12,0.85,0.82,0.59,60
11985,5,33,2023-10-04,0.38,0.39,0.65,8
11986,1,2,2020-10-17,0.38,0.39,0.49,41
11987,9,72,2021-05-19,0.85,0.94,0.45,125
11988,8,60,2020-10-03,0.49,0.62,0.71,10
11989,6,45,2025-04-09,0.27,0.41,0.52,38
11990,7,56,2025-02-27,0.57,0.7,0.8,10
11991,1,7,2024-05-05,0.36,0.56,0.53,54
11992,4,27,2023-07-24,0.75,0.76,0.91,38
11993,5,34,2020-01-18,0.53,0.35,0.82,41
11994,3,18,2020-07-15,0.29,0.12,0.5,6
11995,9,69,2023-09-28,0.41,0.94,0.35,34
11996,9,68,2021-07-02,0.24,0.82,0.49,45
11997,8,60,2025-02-10,0.77,0.18,0.8,76
11998,10,78,2023-05-02,0.75,0.64,0.68,20
11999,10,76,2022-01-17,0.75,0.76,0.74,4
12000,2,16,2021-02-09,0.22,0.65,0.58,16
12001,3,22,2023-09-07,0.73,0.83,0.5,39
12002,3,24,2020-12-11,0.43,0.66,0.51,2
12003,1,8,2023-03-04,0.75,0.21,0.48,31
12004,6,46,2020-02-01,0.98,0.42,0.83,0
12005,3,22,2023-05-06,0.8,0.77,0.76,127
12006,5,38,2023-07-23,0.74,0.77,0.65,55
12007,6,47,2021-06-26,0.38,0.33,0.75,57
